feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,comp_active,target
0.03419276725318417,1.3597475403099617,1.2247210785859324,-0.5103070767876675,-0.2979695111064471,-0.5273841930334252,0.5697263575719601,-0.056064439045617594,0.7468856162565439,-1.8473247989741095,1.5665487746995206,-0.09643216015562055,0,-0.2651620005335684
0.6803784532741461,-0.13656633397682774,-0.3790985670748533,0.46311015859758675,0.824513527530113,-0.20252987069345152,-0.15278617857019708,0.685698610809258,-0.8703406419471712,-1.5143835037313955,0.39498186274953,-0.6705658236878794,0,0.33487640036044247
-1.9203405901180286,-0.8140536639453595,-0.467597558892747,-1.1932024774322612,-1.4924638840630338,0.03663782694480509,0.8972492567277476,-0.23313207796045685,-0.7435960295088448,0.3849938087479083,0.7172358071943838,-0.3000105984884774,0,-0.8456366842383257
0.5446678079208929,1.0428754765829538,-0.20695643620832396,-0.8135155419815723,0.3476505985155095,0.24754574096284754,1.0988127684144084,-1.284580778805345,-0.6616129303555477,-0.8381669607156745,-1.7340148462328515,0.1264345551969962,1,0.28632181802759515
0.527804212495524,-0.7387900314758065,1.3856470744961586,0.8219243366604353,0.6273764788355353,0.4017070914409699,0.955669564448635,-1.3319798395431022,0.6139296582498643,0.6027768335334479,-1.7677185771429749,0.34703010205437973,1,1.0462877422620833
-0.2504213467099684,0.7815226960616993,-0.4390621876376686,-0.01824085764910033,0.3428515173176555,-0.8762616887442077,0.5985966481803844,-0.10496318852366823,0.49248262367924284,-0.5218375063367878,1.0862015432775176,0.6052019784294742,0,-0.3832724940976707
-0.17802502471933673,0.6319571570936101,1.259755161358625,1.7911755134979888,-1.5735763704402195,0.8831318116225195,0.4650685085133813,-0.09386078018634399,-1.0066649349770713,1.2571886134731436,-1.2617379934445705,0.5669454657347489,0,-0.2735410162816492
1.3018679962026896,-1.5996692880514796,-0.30251784048326236,-1.3092168175162993,0.24405410803590055,1.5143751306746547,2.0235560291721977,-1.7781144428835152,-0.5749490057210601,0.7035450933309114,1.5793726520932216,0.4212106442782976,1,1.4244848743920793
-0.7461519975907094,0.2971315096374385,-0.01661920098083325,-0.2037407223881694,-0.7344710985474203,0.38725975594300555,0.3078796263658112,-0.09298412757635025,-0.2216879397006701,-1.284916570539673,-0.48617566714143334,1.2064496713466424,1,0.6112814969355962
-0.19055825686602823,-1.4396973168381253,1.3344428069513163,0.5302654084829203,2.1080870286253033,0.06251216939171997,-0.46138457905169217,-1.4476446987755465,1.3238383700638794,2.5695115129905117,-0.820934937223875,-0.6470876402241984,0,0.240166316113934
0.5961887986723416,-0.8303454354133867,-0.27055836699218927,-0.34983769944206944,0.19195888729205715,1.09481844340068,0.022067589713919693,0.9189100957801388,-0.41988889600049356,0.3277985357234032,-2.138225589513189,-1.4499480667813884,0,0.5860133591442243
0.7959134126817742,-0.590149399040946,0.5799149234726574,0.5423442548146441,1.3222788582368146,0.8118590596762011,1.0169913501666112,-0.11167133066420938,-0.6982851765628781,-0.731558777725664,-0.4880439402887327,-1.1298291140131056,1,1.451706105498654
-0.5474435821203582,-0.09256905150847415,0.2516119571058145,-0.33889079006978534,-1.923682866353282,-0.07228295450292373,0.22534578702721786,1.084475594643844,0.5778638956158266,-0.6435606861455095,-0.7237765601247179,2.0105975223757233,1,0.7983595429360061
0.756637954017235,1.831439822737841,2.129444531219653,-0.818083666605393,0.38526930227745887,0.4581670048370468,0.5596122240618859,0.5419022252820672,0.20205463691158088,0.17412924424976314,-1.5024999410944402,-0.1654011831842485,1,0.9696753254155512
-0.7476197010175331,0.12608730560642875,-0.46754626006357575,0.6185207511629426,0.8190757096799433,0.30869236500853114,0.31616814431588613,0.09294668494996648,-0.4477978929622047,-0.16450126423277087,-0.49564606330714495,0.3879871341457924,0,-0.4412569877809243
0.014113411841972533,0.5812911986088503,-1.3286483115981003,0.8877789284048715,-0.7626962368507467,-0.7342821862702664,-0.19744298486173803,-0.5633845877352657,0.2911251954982905,-0.5741647764650408,-1.0694775505189256,-0.8458028083790133,0,-0.01974563567560647
1.3119833252675124,0.044258328637274344,-1.1675302849446099,0.008377403177420764,-1.555946414705409,1.7895665579723081,-1.5244781602909778,0.4787527046455685,0.5436256643142272,-1.4500077538405294,0.30027651841828845,0.9971720401657596,1,1.1407763376965518
0.46757528576185525,0.261016274083352,0.9490966814610048,0.16090454888866232,0.3364252880770561,-0.12671154648393168,0.6318057260154758,-0.9413841472373661,0.7917632588742233,-0.5053015337885142,-1.090653373060846,0.3652489557719693,1,1.159030741999757
1.6929555515236436,0.9616782115907366,-0.5156498276026669,0.698059671998619,-0.454209119721369,-0.12401945613631439,0.08952849321707658,-2.317218216900625,0.19161476616248335,-1.029609188818006,-0.6973986134552436,-1.4743904107207184,1,1.3144911049880548
-1.5165582181462036,-0.9432644007214415,0.8255972952985817,1.6660413474635754,-0.025205103519519486,1.091790933563312,-0.26398064687868195,-1.9119728247927603,0.14991661602143025,0.4456482631425715,-0.42861655475758254,0.30222423421292294,0,-0.4059226504973526
0.5725562476093207,-0.8634075676336961,-1.4768340975643026,-0.22125416534201214,-0.21106054027038276,-0.35266321385541605,0.9872467528013661,1.7255887894094382,-0.4166470179838092,0.6988867031627518,0.9409311129269357,0.7131564204233815,0,-0.14201386149576983
1.0474862871297028,-0.38924397003268574,0.7398063595133139,2.024481935859489,0.8036655593800595,-0.6198936689169603,0.6077124939345443,1.2623802917054945,0.3689862863896283,-0.5634006961428569,1.5430805830215768,-1.2497670465629258,1,1.427651747053518
0.5034250466559266,-0.016175574467128036,-1.1936657251775022,1.2194496835829487,0.3478875937013457,-1.166798177099069,0.6017283565618432,-0.43160042891134,-1.9027885021671262,-0.6889051253999523,0.2635514475016157,0.6357028862761235,0,0.24008345274439574
0.16556490512827252,0.04516501126799043,0.46999000714326233,-0.210976101965214,1.176954603942294,0.14864164821343293,0.29392155247372515,0.540798991545746,-1.0571688403044779,-0.7092268763497593,1.5285791140398155,0.33530869036097966,0,0.04401012887202252
-0.2826160786151785,0.3414835288114959,-0.48162223506155016,0.27856628863229466,-0.6658710549900579,0.27601881733916134,-1.5777025523190094,1.330919793665682,-0.5129578726969883,-1.5812411969951867,-0.2238416945870532,-0.3709961947182103,0,0.06183122935598975
0.15239841860045156,-1.145250608848122,0.3974655997902583,3.623567688368005,-1.2786677207432902,0.3377155756992855,-0.31071885365042484,0.19260829481441374,-1.811809037837263,-1.1510093879783454,0.4596595352026752,-0.038418019395222595,0,0.32228767576686185
1.6352381805909817,-0.7047973922713666,0.17449952715639466,2.913121452537828,-0.765561436417932,-0.9038334934759573,-0.035130084895088134,-0.04456267883565894,0.8441672801225347,0.12957587279758478,-0.7567393122486353,0.21142155200757654,0,0.7386117021044154
2.6385967525787044,1.2717736740410226,-2.7821691176232233,-0.14201691359430452,-0.8750905219509657,0.6222625144051509,-0.17326348062410027,1.932695747995194,0.9312355636189067,0.8904028924592736,0.18657106002655185,-0.04029765330752769,0,0.7108543642143113
0.34017992887452764,1.295279791418775,0.534389769872797,-0.3511325658376627,1.2750846584688966,0.19211036905670717,-0.0776150634716236,-0.7913768386620321,-0.5659922764661505,-0.636046779726964,-2.79235715975389,1.0168462003981633,0,-0.25889356445734735
